"Combined_Key","County","Province_State","Country_Region","Month","Deaths_Count"
"Georgia, US",NA,"Georgia","US",2022-09-01,509
"Georgia, US",NA,"Georgia","US",2022-10-01,345
"Georgia, US",NA,"Georgia","US",2022-11-01,444
"Georgia, US",NA,"Georgia","US",2022-12-01,347
"Georgia, US",NA,"Georgia","US",2023-01-01,498
"Georgia, US",NA,"Georgia","US",2023-02-01,417
"Georgia, US",NA,"Georgia","US",2023-03-01,157
"Guam, US",NA,"Guam","US",2020-01-01,0
"Guam, US",NA,"Guam","US",2020-02-01,0
"Guam, US",NA,"Guam","US",2020-03-01,2
"Guam, US",NA,"Guam","US",2020-04-01,3
"Guam, US",NA,"Guam","US",2020-05-01,0
"Guam, US",NA,"Guam","US",2020-06-01,0
"Guam, US",NA,"Guam","US",2020-07-01,0
"Guam, US",NA,"Guam","US",2020-08-01,5
"Guam, US",NA,"Guam","US",2020-09-01,39
"Guam, US",NA,"Guam","US",2020-10-01,30
"Guam, US",NA,"Guam","US",2020-11-01,33
"Guam, US",NA,"Guam","US",2020-12-01,9
"Guam, US",NA,"Guam","US",2021-01-01,8
"Guam, US",NA,"Guam","US",2021-02-01,2
"Guam, US",NA,"Guam","US",2021-03-01,3
"Guam, US",NA,"Guam","US",2021-04-01,2
"Guam, US",NA,"Guam","US",2021-05-01,3
"Guam, US",NA,"Guam","US",2021-06-01,1
"Guam, US",NA,"Guam","US",2021-07-01,3
"Guam, US",NA,"Guam","US",2021-08-01,6
"Guam, US",NA,"Guam","US",2021-09-01,48
"Guam, US",NA,"Guam","US",2021-10-01,41
"Guam, US",NA,"Guam","US",2021-11-01,25
"Guam, US",NA,"Guam","US",2021-12-01,7
"Guam, US",NA,"Guam","US",2022-01-01,20
"Guam, US",NA,"Guam","US",2022-02-01,32
"Guam, US",NA,"Guam","US",2022-03-01,24
"Guam, US",NA,"Guam","US",2022-04-01,8
"Guam, US",NA,"Guam","US",2022-05-01,9
"Guam, US",NA,"Guam","US",2022-06-01,9
"Guam, US",NA,"Guam","US",2022-07-01,8
"Guam, US",NA,"Guam","US",2022-08-01,9
"Guam, US",NA,"Guam","US",2022-09-01,12
"Guam, US",NA,"Guam","US",2022-10-01,2
"Guam, US",NA,"Guam","US",2022-11-01,6
"Guam, US",NA,"Guam","US",2022-12-01,2
"Guam, US",NA,"Guam","US",2023-01-01,5
"Guam, US",NA,"Guam","US",2023-02-01,4
"Guam, US",NA,"Guam","US",2023-03-01,0
"Hawaii, US",NA,"Hawaii","US",2020-01-01,0
"Hawaii, US",NA,"Hawaii","US",2020-02-01,0
"Hawaii, US",NA,"Hawaii","US",2020-03-01,0
"Hawaii, US",NA,"Hawaii","US",2020-04-01,16
"Hawaii, US",NA,"Hawaii","US",2020-05-01,1
"Hawaii, US",NA,"Hawaii","US",2020-06-01,1
"Hawaii, US",NA,"Hawaii","US",2020-07-01,8
"Hawaii, US",NA,"Hawaii","US",2020-08-01,44
"Hawaii, US",NA,"Hawaii","US",2020-09-01,66
"Hawaii, US",NA,"Hawaii","US",2020-10-01,83
"Hawaii, US",NA,"Hawaii","US",2020-11-01,25
"Hawaii, US",NA,"Hawaii","US",2020-12-01,44
"Hawaii, US",NA,"Hawaii","US",2021-01-01,122
"Hawaii, US",NA,"Hawaii","US",2021-02-01,29
"Hawaii, US",NA,"Hawaii","US",2021-03-01,24
"Hawaii, US",NA,"Hawaii","US",2021-04-01,20
"Hawaii, US",NA,"Hawaii","US",2021-05-01,17
"Hawaii, US",NA,"Hawaii","US",2021-06-01,17
"Hawaii, US",NA,"Hawaii","US",2021-07-01,20
"Hawaii, US",NA,"Hawaii","US",2021-08-01,52
"Hawaii, US",NA,"Hawaii","US",2021-09-01,193
"Hawaii, US",NA,"Hawaii","US",2021-10-01,134
"Hawaii, US",NA,"Hawaii","US",2021-11-01,102
"Hawaii, US",NA,"Hawaii","US",2021-12-01,72
"Hawaii, US",NA,"Hawaii","US",2022-01-01,91
"Hawaii, US",NA,"Hawaii","US",2022-02-01,153
"Hawaii, US",NA,"Hawaii","US",2022-03-01,45
"Hawaii, US",NA,"Hawaii","US",2022-04-01,39
"Hawaii, US",NA,"Hawaii","US",2022-05-01,33
"Hawaii, US",NA,"Hawaii","US",2022-06-01,53
"Hawaii, US",NA,"Hawaii","US",2022-07-01,67
"Hawaii, US",NA,"Hawaii","US",2022-08-01,73
"Hawaii, US",NA,"Hawaii","US",2022-09-01,42
"Hawaii, US",NA,"Hawaii","US",2022-10-01,18
"Hawaii, US",NA,"Hawaii","US",2022-11-01,33
"Hawaii, US",NA,"Hawaii","US",2022-12-01,24
"Hawaii, US",NA,"Hawaii","US",2023-01-01,25
"Hawaii, US",NA,"Hawaii","US",2023-02-01,36
"Hawaii, US",NA,"Hawaii","US",2023-03-01,19
"Idaho, US",NA,"Idaho","US",2020-01-01,0
"Idaho, US",NA,"Idaho","US",2020-02-01,0
"Idaho, US",NA,"Idaho","US",2020-03-01,8
"Idaho, US",NA,"Idaho","US",2020-04-01,52
"Idaho, US",NA,"Idaho","US",2020-05-01,22
"Idaho, US",NA,"Idaho","US",2020-06-01,10
"Idaho, US",NA,"Idaho","US",2020-07-01,96
"Idaho, US",NA,"Idaho","US",2020-08-01,173
"Idaho, US",NA,"Idaho","US",2020-09-01,108
"Idaho, US",NA,"Idaho","US",2020-10-01,160
"Idaho, US",NA,"Idaho","US",2020-11-01,300
"Idaho, US",NA,"Idaho","US",2020-12-01,507
"Idaho, US",NA,"Idaho","US",2021-01-01,289
"Idaho, US",NA,"Idaho","US",2021-02-01,135
"Idaho, US",NA,"Idaho","US",2021-03-01,102
"Idaho, US",NA,"Idaho","US",2021-04-01,84
"Idaho, US",NA,"Idaho","US",2021-05-01,44
"Idaho, US",NA,"Idaho","US",2021-06-01,62
"Idaho, US",NA,"Idaho","US",2021-07-01,45
"Idaho, US",NA,"Idaho","US",2021-08-01,166
"Idaho, US",NA,"Idaho","US",2021-09-01,544
"Idaho, US",NA,"Idaho","US",2021-10-01,631
"Idaho, US",NA,"Idaho","US",2021-11-01,391
"Idaho, US",NA,"Idaho","US",2021-12-01,233
"Idaho, US",NA,"Idaho","US",2022-01-01,259
"Idaho, US",NA,"Idaho","US",2022-02-01,330
"Idaho, US",NA,"Idaho","US",2022-03-01,122
"Idaho, US",NA,"Idaho","US",2022-04-01,54
"Idaho, US",NA,"Idaho","US",2022-05-01,13
"Idaho, US",NA,"Idaho","US",2022-06-01,33
"Idaho, US",NA,"Idaho","US",2022-07-01,62
"Idaho, US",NA,"Idaho","US",2022-08-01,80
"Idaho, US",NA,"Idaho","US",2022-09-01,61
"Idaho, US",NA,"Idaho","US",2022-10-01,40
"Idaho, US",NA,"Idaho","US",2022-11-01,52
"Idaho, US",NA,"Idaho","US",2022-12-01,48
"Idaho, US",NA,"Idaho","US",2023-01-01,41
"Idaho, US",NA,"Idaho","US",2023-02-01,36
"Idaho, US",NA,"Idaho","US",2023-03-01,23
"Illinois, US",NA,"Illinois","US",2020-01-01,0
"Illinois, US",NA,"Illinois","US",2020-02-01,0
"Illinois, US",NA,"Illinois","US",2020-03-01,99
"Illinois, US",NA,"Illinois","US",2020-04-01,2256
"Illinois, US",NA,"Illinois","US",2020-05-01,3035
"Illinois, US",NA,"Illinois","US",2020-06-01,1533
"Illinois, US",NA,"Illinois","US",2020-07-01,769
"Illinois, US",NA,"Illinois","US",2020-08-01,543
"Illinois, US",NA,"Illinois","US",2020-09-01,681
"Illinois, US",NA,"Illinois","US",2020-10-01,1124
"Illinois, US",NA,"Illinois","US",2020-11-01,2945
"Illinois, US",NA,"Illinois","US",2020-12-01,4993
"Illinois, US",NA,"Illinois","US",2021-01-01,3275
"Illinois, US",NA,"Illinois","US",2021-02-01,1482
"Illinois, US",NA,"Illinois","US",2021-03-01,844
"Illinois, US",NA,"Illinois","US",2021-04-01,712
"Illinois, US",NA,"Illinois","US",2021-05-01,932
"Illinois, US",NA,"Illinois","US",2021-06-01,450
"Illinois, US",NA,"Illinois","US",2021-07-01,243
"Illinois, US",NA,"Illinois","US",2021-08-01,582
"Illinois, US",NA,"Illinois","US",2021-09-01,1163
"Illinois, US",NA,"Illinois","US",2021-10-01,959
"Illinois, US",NA,"Illinois","US",2021-11-01,752
"Illinois, US",NA,"Illinois","US",2021-12-01,1645
"Illinois, US",NA,"Illinois","US",2022-01-01,3647
"Illinois, US",NA,"Illinois","US",2022-02-01,2237
"Illinois, US",NA,"Illinois","US",2022-03-01,763
"Illinois, US",NA,"Illinois","US",2022-04-01,237
"Illinois, US",NA,"Illinois","US",2022-05-01,234
"Illinois, US",NA,"Illinois","US",2022-06-01,453
"Illinois, US",NA,"Illinois","US",2022-07-01,294
"Illinois, US",NA,"Illinois","US",2022-08-01,446
"Illinois, US",NA,"Illinois","US",2022-09-01,370
"Illinois, US",NA,"Illinois","US",2022-10-01,299
"Illinois, US",NA,"Illinois","US",2022-11-01,306
"Illinois, US",NA,"Illinois","US",2022-12-01,375
"Illinois, US",NA,"Illinois","US",2023-01-01,410
"Illinois, US",NA,"Illinois","US",2023-02-01,291
"Illinois, US",NA,"Illinois","US",2023-03-01,117
"Indiana, US",NA,"Indiana","US",2020-01-01,0
"Indiana, US",NA,"Indiana","US",2020-02-01,0
"Indiana, US",NA,"Indiana","US",2020-03-01,112
"Indiana, US",NA,"Indiana","US",2020-04-01,1049
"Indiana, US",NA,"Indiana","US",2020-05-01,952
"Indiana, US",NA,"Indiana","US",2020-06-01,456
"Indiana, US",NA,"Indiana","US",2020-07-01,317
"Indiana, US",NA,"Indiana","US",2020-08-01,377
"Indiana, US",NA,"Indiana","US",2020-09-01,382
"Indiana, US",NA,"Indiana","US",2020-10-01,859
"Indiana, US",NA,"Indiana","US",2020-11-01,1928
"Indiana, US",NA,"Indiana","US",2020-12-01,2958
"Indiana, US",NA,"Indiana","US",2021-01-01,1906
"Indiana, US",NA,"Indiana","US",2021-02-01,1277
"Indiana, US",NA,"Indiana","US",2021-03-01,466
"Indiana, US",NA,"Indiana","US",2021-04-01,293
"Indiana, US",NA,"Indiana","US",2021-05-01,288
"Indiana, US",NA,"Indiana","US",2021-06-01,230
"Indiana, US",NA,"Indiana","US",2021-07-01,155
"Indiana, US",NA,"Indiana","US",2021-08-01,486
"Indiana, US",NA,"Indiana","US",2021-09-01,1167
"Indiana, US",NA,"Indiana","US",2021-10-01,1025
"Indiana, US",NA,"Indiana","US",2021-11-01,874
"Indiana, US",NA,"Indiana","US",2021-12-01,1480
"Indiana, US",NA,"Indiana","US",2022-01-01,2319
"Indiana, US",NA,"Indiana","US",2022-02-01,1487
"Indiana, US",NA,"Indiana","US",2022-03-01,530
"Indiana, US",NA,"Indiana","US",2022-04-01,214
"Indiana, US",NA,"Indiana","US",2022-05-01,113
"Indiana, US",NA,"Indiana","US",2022-06-01,177
"Indiana, US",NA,"Indiana","US",2022-07-01,229
"Indiana, US",NA,"Indiana","US",2022-08-01,312
"Indiana, US",NA,"Indiana","US",2022-09-01,290
"Indiana, US",NA,"Indiana","US",2022-10-01,192
"Indiana, US",NA,"Indiana","US",2022-11-01,238
"Indiana, US",NA,"Indiana","US",2022-12-01,226
"Indiana, US",NA,"Indiana","US",2023-01-01,497
"Indiana, US",NA,"Indiana","US",2023-02-01,184
"Indiana, US",NA,"Indiana","US",2023-03-01,70
"Iowa, US",NA,"Iowa","US",2020-01-01,0
"Iowa, US",NA,"Iowa","US",2020-02-01,0
"Iowa, US",NA,"Iowa","US",2020-03-01,7
"Iowa, US",NA,"Iowa","US",2020-04-01,155
"Iowa, US",NA,"Iowa","US",2020-05-01,373
"Iowa, US",NA,"Iowa","US",2020-06-01,181
"Iowa, US",NA,"Iowa","US",2020-07-01,156
"Iowa, US",NA,"Iowa","US",2020-08-01,248
"Iowa, US",NA,"Iowa","US",2020-09-01,238
"Iowa, US",NA,"Iowa","US",2020-10-01,358
"Iowa, US",NA,"Iowa","US",2020-11-01,710
"Iowa, US",NA,"Iowa","US",2020-12-01,1465
"Iowa, US",NA,"Iowa","US",2021-01-01,1010
"Iowa, US",NA,"Iowa","US",2021-02-01,570
"Iowa, US",NA,"Iowa","US",2021-03-01,272
"Iowa, US",NA,"Iowa","US",2021-04-01,207
"Iowa, US",NA,"Iowa","US",2021-05-01,105
"Iowa, US",NA,"Iowa","US",2021-06-01,83
"Iowa, US",NA,"Iowa","US",2021-07-01,45
"Iowa, US",NA,"Iowa","US",2021-08-01,85
"Iowa, US",NA,"Iowa","US",2021-09-01,295
"Iowa, US",NA,"Iowa","US",2021-10-01,402
"Iowa, US",NA,"Iowa","US",2021-11-01,389
"Iowa, US",NA,"Iowa","US",2021-12-01,504
"Iowa, US",NA,"Iowa","US",2022-01-01,643
"Iowa, US",NA,"Iowa","US",2022-02-01,584
"Iowa, US",NA,"Iowa","US",2022-03-01,360
"Iowa, US",NA,"Iowa","US",2022-04-01,84
"Iowa, US",NA,"Iowa","US",2022-05-01,58
"Iowa, US",NA,"Iowa","US",2022-06-01,101
"Iowa, US",NA,"Iowa","US",2022-07-01,94
"Iowa, US",NA,"Iowa","US",2022-08-01,158
"Iowa, US",NA,"Iowa","US",2022-09-01,137
"Iowa, US",NA,"Iowa","US",2022-10-01,100
"Iowa, US",NA,"Iowa","US",2022-11-01,117
"Iowa, US",NA,"Iowa","US",2022-12-01,130
"Iowa, US",NA,"Iowa","US",2023-01-01,143
"Iowa, US",NA,"Iowa","US",2023-02-01,104
"Iowa, US",NA,"Iowa","US",2023-03-01,54
"Kansas, US",NA,"Kansas","US",2020-01-01,0
"Kansas, US",NA,"Kansas","US",2020-02-01,0
"Kansas, US",NA,"Kansas","US",2020-03-01,9
"Kansas, US",NA,"Kansas","US",2020-04-01,125
"Kansas, US",NA,"Kansas","US",2020-05-01,81
"Kansas, US",NA,"Kansas","US",2020-06-01,58
"Kansas, US",NA,"Kansas","US",2020-07-01,85
"Kansas, US",NA,"Kansas","US",2020-08-01,95
"Kansas, US",NA,"Kansas","US",2020-09-01,227
"Kansas, US",NA,"Kansas","US",2020-10-01,351
"Kansas, US",NA,"Kansas","US",2020-11-01,532
"Kansas, US",NA,"Kansas","US",2020-12-01,1192
"Kansas, US",NA,"Kansas","US",2021-01-01,1049
"Kansas, US",NA,"Kansas","US",2021-02-01,926
"Kansas, US",NA,"Kansas","US",2021-03-01,178
"Kansas, US",NA,"Kansas","US",2021-04-01,75
"Kansas, US",NA,"Kansas","US",2021-05-01,94
"Kansas, US",NA,"Kansas","US",2021-06-01,79
"Kansas, US",NA,"Kansas","US",2021-07-01,115
"Kansas, US",NA,"Kansas","US",2021-08-01,289
"Kansas, US",NA,"Kansas","US",2021-09-01,495
"Kansas, US",NA,"Kansas","US",2021-10-01,362
"Kansas, US",NA,"Kansas","US",2021-11-01,272
"Kansas, US",NA,"Kansas","US",2021-12-01,317
"Kansas, US",NA,"Kansas","US",2022-01-01,527
"Kansas, US",NA,"Kansas","US",2022-02-01,410
"Kansas, US",NA,"Kansas","US",2022-03-01,349
"Kansas, US",NA,"Kansas","US",2022-04-01,343
"Kansas, US",NA,"Kansas","US",2022-05-01,304
"Kansas, US",NA,"Kansas","US",2022-06-01,13
"Kansas, US",NA,"Kansas","US",2022-07-01,6
"Kansas, US",NA,"Kansas","US",2022-08-01,61
"Kansas, US",NA,"Kansas","US",2022-09-01,536
"Kansas, US",NA,"Kansas","US",2022-10-01,52
"Kansas, US",NA,"Kansas","US",2022-11-01,72
"Kansas, US",NA,"Kansas","US",2022-12-01,38
"Kansas, US",NA,"Kansas","US",2023-01-01,227
"Kansas, US",NA,"Kansas","US",2023-02-01,90
"Kansas, US",NA,"Kansas","US",2023-03-01,32
"Kentucky, US",NA,"Kentucky","US",2020-01-01,0
"Kentucky, US",NA,"Kentucky","US",2020-02-01,0
"Kentucky, US",NA,"Kentucky","US",2020-03-01,11
"Kentucky, US",NA,"Kentucky","US",2020-04-01,229
"Kentucky, US",NA,"Kentucky","US",2020-05-01,191
"Kentucky, US",NA,"Kentucky","US",2020-06-01,134
"Kentucky, US",NA,"Kentucky","US",2020-07-01,170
"Kentucky, US",NA,"Kentucky","US",2020-08-01,198
"Kentucky, US",NA,"Kentucky","US",2020-09-01,241
"Kentucky, US",NA,"Kentucky","US",2020-10-01,311
"Kentucky, US",NA,"Kentucky","US",2020-11-01,423
"Kentucky, US",NA,"Kentucky","US",2020-12-01,715
"Kentucky, US",NA,"Kentucky","US",2021-01-01,1122
"Kentucky, US",NA,"Kentucky","US",2021-02-01,892
"Kentucky, US",NA,"Kentucky","US",2021-03-01,1453
"Kentucky, US",NA,"Kentucky","US",2021-04-01,411
"Kentucky, US",NA,"Kentucky","US",2021-05-01,305
"Kentucky, US",NA,"Kentucky","US",2021-06-01,414
"Kentucky, US",NA,"Kentucky","US",2021-07-01,120
"Kentucky, US",NA,"Kentucky","US",2021-08-01,424
"Kentucky, US",NA,"Kentucky","US",2021-09-01,1006
"Kentucky, US",NA,"Kentucky","US",2021-10-01,1018
"Kentucky, US",NA,"Kentucky","US",2021-11-01,1155
"Kentucky, US",NA,"Kentucky","US",2021-12-01,1175
"Kentucky, US",NA,"Kentucky","US",2022-01-01,842
"Kentucky, US",NA,"Kentucky","US",2022-02-01,896
"Kentucky, US",NA,"Kentucky","US",2022-03-01,1039
"Kentucky, US",NA,"Kentucky","US",2022-04-01,628
"Kentucky, US",NA,"Kentucky","US",2022-05-01,422
"Kentucky, US",NA,"Kentucky","US",2022-06-01,219
"Kentucky, US",NA,"Kentucky","US",2022-07-01,224
"Kentucky, US",NA,"Kentucky","US",2022-08-01,324
"Kentucky, US",NA,"Kentucky","US",2022-09-01,292
"Kentucky, US",NA,"Kentucky","US",2022-10-01,318
"Kentucky, US",NA,"Kentucky","US",2022-11-01,180
"Kentucky, US",NA,"Kentucky","US",2022-12-01,169
"Kentucky, US",NA,"Kentucky","US",2023-01-01,219
"Kentucky, US",NA,"Kentucky","US",2023-02-01,204
"Kentucky, US",NA,"Kentucky","US",2023-03-01,36
"Louisiana, US",NA,"Louisiana","US",2020-01-01,0
"Louisiana, US",NA,"Louisiana","US",2020-02-01,0
"Louisiana, US",NA,"Louisiana","US",2020-03-01,239
"Louisiana, US",NA,"Louisiana","US",2020-04-01,1666
"Louisiana, US",NA,"Louisiana","US",2020-05-01,886
"Louisiana, US",NA,"Louisiana","US",2020-06-01,430
"Louisiana, US",NA,"Louisiana","US",2020-07-01,728
"Louisiana, US",NA,"Louisiana","US",2020-08-01,1001
"Louisiana, US",NA,"Louisiana","US",2020-09-01,561
"Louisiana, US",NA,"Louisiana","US",2020-10-01,408
"Louisiana, US",NA,"Louisiana","US",2020-11-01,501
"Louisiana, US",NA,"Louisiana","US",2020-12-01,1068
"Louisiana, US",NA,"Louisiana","US",2021-01-01,1371
"Louisiana, US",NA,"Louisiana","US",2021-02-01,749
"Louisiana, US",NA,"Louisiana","US",2021-03-01,533
"Louisiana, US",NA,"Louisiana","US",2021-04-01,241
"Louisiana, US",NA,"Louisiana","US",2021-05-01,194
"Louisiana, US",NA,"Louisiana","US",2021-06-01,162
"Louisiana, US",NA,"Louisiana","US",2021-07-01,261
"Louisiana, US",NA,"Louisiana","US",2021-08-01,1360
"Louisiana, US",NA,"Louisiana","US",2021-09-01,1590
"Louisiana, US",NA,"Louisiana","US",2021-10-01,598
"Louisiana, US",NA,"Louisiana","US",2021-11-01,254
"Louisiana, US",NA,"Louisiana","US",2021-12-01,185
"Louisiana, US",NA,"Louisiana","US",2022-01-01,688
"Louisiana, US",NA,"Louisiana","US",2022-02-01,932
"Louisiana, US",NA,"Louisiana","US",2022-03-01,521
"Louisiana, US",NA,"Louisiana","US",2022-04-01,121
"Louisiana, US",NA,"Louisiana","US",2022-05-01,78
"Louisiana, US",NA,"Louisiana","US",2022-06-01,86
"Louisiana, US",NA,"Louisiana","US",2022-07-01,159
"Louisiana, US",NA,"Louisiana","US",2022-08-01,300
"Louisiana, US",NA,"Louisiana","US",2022-09-01,195
"Louisiana, US",NA,"Louisiana","US",2022-10-01,102
"Louisiana, US",NA,"Louisiana","US",2022-11-01,106
"Louisiana, US",NA,"Louisiana","US",2022-12-01,96
"Louisiana, US",NA,"Louisiana","US",2023-01-01,155
"Louisiana, US",NA,"Louisiana","US",2023-02-01,181
"Louisiana, US",NA,"Louisiana","US",2023-03-01,60
"Maine, US",NA,"Maine","US",2020-01-01,0
"Maine, US",NA,"Maine","US",2020-02-01,0
"Maine, US",NA,"Maine","US",2020-03-01,5
"Maine, US",NA,"Maine","US",2020-04-01,48
"Maine, US",NA,"Maine","US",2020-05-01,36
"Maine, US",NA,"Maine","US",2020-06-01,16
"Maine, US",NA,"Maine","US",2020-07-01,18
"Maine, US",NA,"Maine","US",2020-08-01,9
"Maine, US",NA,"Maine","US",2020-09-01,9
"Maine, US",NA,"Maine","US",2020-10-01,6
"Maine, US",NA,"Maine","US",2020-11-01,47
"Maine, US",NA,"Maine","US",2020-12-01,153
"Maine, US",NA,"Maine","US",2021-01-01,243
"Maine, US",NA,"Maine","US",2021-02-01,113
"Maine, US",NA,"Maine","US",2021-03-01,40
"Maine, US",NA,"Maine","US",2021-04-01,41
"Maine, US",NA,"Maine","US",2021-05-01,41
"Maine, US",NA,"Maine","US",2021-06-01,33
"Maine, US",NA,"Maine","US",2021-07-01,42
"Maine, US",NA,"Maine","US",2021-08-01,32
"Maine, US",NA,"Maine","US",2021-09-01,90
"Maine, US",NA,"Maine","US",2021-10-01,145
"Maine, US",NA,"Maine","US",2021-11-01,157
"Maine, US",NA,"Maine","US",2021-12-01,207
"Maine, US",NA,"Maine","US",2022-01-01,207
"Maine, US",NA,"Maine","US",2022-02-01,326
"Maine, US",NA,"Maine","US",2022-03-01,138
"Maine, US",NA,"Maine","US",2022-04-01,84
"Maine, US",NA,"Maine","US",2022-05-01,60
"Maine, US",NA,"Maine","US",2022-06-01,69
"Maine, US",NA,"Maine","US",2022-07-01,52
"Maine, US",NA,"Maine","US",2022-08-01,45
"Maine, US",NA,"Maine","US",2022-09-01,68
"Maine, US",NA,"Maine","US",2022-10-01,70
"Maine, US",NA,"Maine","US",2022-11-01,72
"Maine, US",NA,"Maine","US",2022-12-01,68
"Maine, US",NA,"Maine","US",2023-01-01,71
"Maine, US",NA,"Maine","US",2023-02-01,60
"Maine, US",NA,"Maine","US",2023-03-01,7
"Maryland, US",NA,"Maryland","US",2020-01-01,0
"Maryland, US",NA,"Maryland","US",2020-02-01,0
"Maryland, US",NA,"Maryland","US",2020-03-01,18
"Maryland, US",NA,"Maryland","US",2020-04-01,1092
"Maryland, US",NA,"Maryland","US",2020-05-01,1422
"Maryland, US",NA,"Maryland","US",2020-06-01,658
"Maryland, US",NA,"Maryland","US",2020-07-01,303
"Maryland, US",NA,"Maryland","US",2020-08-01,262
"Maryland, US",NA,"Maryland","US",2020-09-01,194
"Maryland, US",NA,"Maryland","US",2020-10-01,198
"Maryland, US",NA,"Maryland","US",2020-11-01,494
"Maryland, US",NA,"Maryland","US",2020-12-01,1254
"Maryland, US",NA,"Maryland","US",2021-01-01,1232
"Maryland, US",NA,"Maryland","US",2021-02-01,742
"Maryland, US",NA,"Maryland","US",2021-03-01,417
"Maryland, US",NA,"Maryland","US",2021-04-01,458
"Maryland, US",NA,"Maryland","US",2021-05-01,870
"Maryland, US",NA,"Maryland","US",2021-06-01,127
"Maryland, US",NA,"Maryland","US",2021-07-01,84
"Maryland, US",NA,"Maryland","US",2021-08-01,189
"Maryland, US",NA,"Maryland","US",2021-09-01,428
"Maryland, US",NA,"Maryland","US",2021-10-01,453
"Maryland, US",NA,"Maryland","US",2021-11-01,311
"Maryland, US",NA,"Maryland","US",2021-12-01,552
"Maryland, US",NA,"Maryland","US",2022-01-01,1726
"Maryland, US",NA,"Maryland","US",2022-02-01,638
"Maryland, US",NA,"Maryland","US",2022-03-01,223
"Maryland, US",NA,"Maryland","US",2022-04-01,111
"Maryland, US",NA,"Maryland","US",2022-05-01,141
"Maryland, US",NA,"Maryland","US",2022-06-01,192
"Maryland, US",NA,"Maryland","US",2022-07-01,184
"Maryland, US",NA,"Maryland","US",2022-08-01,215
"Maryland, US",NA,"Maryland","US",2022-09-01,211
"Maryland, US",NA,"Maryland","US",2022-10-01,159
"Maryland, US",NA,"Maryland","US",2022-11-01,176
"Maryland, US",NA,"Maryland","US",2022-12-01,233
"Maryland, US",NA,"Maryland","US",2023-01-01,296
"Maryland, US",NA,"Maryland","US",2023-02-01,212
"Maryland, US",NA,"Maryland","US",2023-03-01,69
"Massachusetts, US",NA,"Massachusetts","US",2020-01-01,0
"Massachusetts, US",NA,"Massachusetts","US",2020-02-01,0
"Massachusetts, US",NA,"Massachusetts","US",2020-03-01,89
